y_pred,prob_4,prob_6,prob_9,prob_10,prob_11,prob_13,prob_14,prob_941,prob_961,prob_1121
6,1.6651737817663626e-06,0.9990717675245804,6.364582839582654e-07,0.00010424292872094213,1.675091649988888e-06,3.7124781657835134e-06,0.0008100951858599949,5.8157746505604584e-06,1.5021821003776567e-07,2.391660963766681e-07
4,0.9995956692001077,3.457112120328838e-05,3.1650226713120105e-06,1.038594158058235e-06,1.5174753341039585e-05,1.4725817569172725e-06,0.00024368491535457752,1.9785381802904537e-06,0.00010281091610688378,4.3435711974210305e-07
13,7.793102178252882e-06,0.0019088036262309574,0.0012582699491610655,0.00014396706358222398,0.0014760521947155651,0.8390641190448691,0.13803801421002912,0.0001496136472181917,0.003548542408429649,0.014404824753585907
961,3.749809634337536e-09,7.120679161768846e-09,2.8051242708500085e-07,4.6598345677943637e-07,7.502374171679328e-09,4.974069166212544e-09,0.0007725477860154071,5.101444729491087e-08,0.9992236469089673,2.9844477540923803e-06
14,0.0007056054252119738,0.095532547252664,0.0012571115055160893,4.223659394148952e-05,0.0006152476088919441,0.00012011735525660652,0.8991577715603408,0.00038812115629312764,3.36969181508958e-05,0.0021475446237329216
9,6.338078188898386e-07,4.675942506918888e-07,0.9999922148236474,2.3264440203583368e-07,6.074920947421983e-08,1.345632418567451e-07,5.2404945906160286e-06,6.317797419866281e-07,1.9494996663224206e-07,1.8859313028881356e-07
14,0.019290211882176275,0.018436655310924872,0.0005630425692934298,0.06972983688485278,0.000611763127385682,0.001983435131909444,0.8033912645651571,0.005475724325186071,0.00048044991685369673,0.08003761628626072
9,8.004248317524516e-09,1.5912230827233161e-06,0.9998768049869678,2.3733861189534585e-08,1.436962894697109e-07,4.542818369568637e-07,4.978652115295929e-06,1.3691609281681205e-07,0.00011578281989864827,7.568560678171241e-08
14,0.0015591289537865527,0.0014075463097327082,0.0011024922027017218,0.0002658068953598417,0.0014225412590879924,0.0003358486606068365,0.9862953951662357,0.0008738054417347058,0.00016818129291590214,0.00656925381783815
6,3.7943391232439522e-06,0.9997157762540253,3.8843604289247266e-08,1.294139016905494e-06,4.3011540055749896e-07,1.8377185575206255e-06,0.00027530336162911003,1.3867117066526667e-06,1.752866938857292e-08,1.2098826679921554e-07
9,1.9683527587102443e-07,2.9022654430691937e-05,0.9844687966393106,4.593962812349756e-07,4.968177376106882e-05,0.015275015605456566,0.00011145396832359858,2.6489664406513753e-06,1.7022401346268937e-05,4.5701759373281644e-05
961,0.0012058361847424215,1.3574571437604074e-05,0.0017050799721496203,4.096791211138156e-08,2.404548406398001e-05,3.1516328456070046e-06,0.0016946434438930183,1.4797244270787944e-06,0.9953305965213131,2.155149721547711e-05
961,0.002851327862072193,0.00017263234728040648,9.673315619682757e-06,3.4633153771519017e-07,1.9777434034273163e-05,2.389821985222067e-05,0.0014989686665777405,4.052956737199414e-06,0.9953683920677217,5.093079856698278e-05
6,5.764069707912978e-05,0.9890168360579078,1.7141205083751302e-06,0.010177701288341407,7.444866719376258e-05,5.636662910022886e-05,0.0005818580584072219,3.057881417386385e-05,1.8525526508773055e-06,1.00311463718101e-06
